Date,CampaignID,Impressions,Reach,Spend_IDR,Conversions,Event_Leads,Revenue_IDR,Channel,Sub_Channel,Objective,Target_CPA_IDR
2024-02-16,TV_002,1408668,999278,11771206,22.82540924591905,0,11986753,TV,RCTI,Brand_Awareness,450000
2024-02-17,TV_002,1358152,1095326,17856431,43.08588590486329,0,21587356,TV,RCTI,Brand_Awareness,450000
2024-02-18,TV_002,622500,467894,11827076,26.487551324360272,0,13610593,TV,RCTI,Brand_Awareness,450000
2024-02-20,TV_002,546433,391462,5389960,11.07605549655039,0,4875018,TV,RCTI,Brand_Awareness,450000
2024-02-21,TV_002,1634320,1205404,5233520,9.948956944971735,0,5128669,TV,RCTI,Brand_Awareness,450000
2024-02-22,TV_002,674208,597871,14000831,32.85766063458998,0,17394731,TV,RCTI,Brand_Awareness,450000
2024-02-23,TV_002,1404414,1190960,13884036,26.586431150512617,0,15874683,TV,RCTI,Brand_Awareness,450000
2024-02-25,TV_002,1246856,892317,17533625,41.49784892422005,0,17647654,TV,RCTI,Brand_Awareness,450000
2024-02-26,TV_002,731217,560195,10414076,21.52557576967668,0,9773242,TV,RCTI,Brand_Awareness,450000
2024-02-27,TV_002,1750474,1281579,12619018,27.313941128044604,0,16190682,TV,RCTI,Brand_Awareness,450000
2024-02-28,TV_002,791935,488857,7593348,13.989261353014667,0,8016297,TV,RCTI,Brand_Awareness,450000
2024-02-29,TV_002,1949626,1495972,7702476,18.44023752524943,0,9736537,TV,RCTI,Brand_Awareness,450000
2024-03-01,TV_002,708795,519697,10804676,17.356135458498475,0,10117847,TV,RCTI,Brand_Awareness,450000
2024-03-02,TV_002,1268068,1138921,11866773,0.0,0,12084599,TV,RCTI,Brand_Awareness,450000
2024-03-04,TV_002,1430990,945017,10693773,0.0,0,13503721,TV,RCTI,Brand_Awareness,450000
2024-03-05,TV_002,1213319,925650,5394595,15.140526091627027,0,6999141,TV,RCTI,Brand_Awareness,450000
2024-03-06,TV_002,1864181,1522371,14640288,29.724200865129905,0,15831857,TV,RCTI,Brand_Awareness,450000
2024-03-07,TV_002,695978,582640,13699691,33.40953772455846,0,15085416,TV,RCTI,Brand_Awareness,450000
2024-03-08,TV_002,913651,788597,12942106,26.296956347068377,0,11963400,TV,RCTI,Brand_Awareness,450000
2024-03-10,TV_002,2267203,1689116,11552107,24.258959431797003,0,12615066,TV,RCTI,Brand_Awareness,450000
2024-03-12,TV_002,928675,613823,8753299,20.137168460899805,0,8126308,TV,RCTI,Brand_Awareness,450000
2024-03-14,TV_002,1238488,957578,10112754,21.42519643570905,0,10199735,TV,RCTI,Brand_Awareness,450000
2024-03-17,TV_002,1893810,1462132,15930227,28.98379133825612,0,15842954,TV,RCTI,Brand_Awareness,450000
2024-03-19,TV_002,1780942,1303196,6092642,16.61367024156411,0,7570984,TV,RCTI,Brand_Awareness,450000
2024-03-22,TV_002,1172478,883028,13834647,36.65356390184389,0,17053628,TV,RCTI,Brand_Awareness,450000
2024-03-23,TV_002,607975,451757,17116591,39.5343495867618,0,20839160,TV,RCTI,Brand_Awareness,450000
2024-03-24,TV_002,1769618,1133140,14672483,26.539026219211557,0,14671840,TV,RCTI,Brand_Awareness,450000
2024-03-25,TV_002,1706655,1166717,8587155,25.38452830769656,0,10916951,TV,RCTI,Brand_Awareness,450000
2024-03-26,TV_002,513294,461629,14574480,35.65935543637337,0,15590314,TV,RCTI,Brand_Awareness,450000
2024-03-27,TV_002,941929,569202,13284692,30.743354155016664,0,13133521,TV,RCTI,Brand_Awareness,450000
2024-03-31,TV_002,1901391,1516478,15041135,44.53038369236098,0,18755684,TV,RCTI,Brand_Awareness,450000
2024-04-03,TV_002,1231441,767551,5886047,9.98633388916398,0,5309210,TV,RCTI,Brand_Awareness,450000
2024-04-04,TV_002,599014,422093,9071064,26.94223663404474,0,11552753,TV,RCTI,Brand_Awareness,450000
2024-04-05,TV_002,1921532,1194606,13082352,26.21739485076092,0,12335868,TV,RCTI,Brand_Awareness,450000
2024-04-07,TV_002,707587,530822,9594788,21.53374674168608,0,9963125,TV,RCTI,Brand_Awareness,450000
2024-04-10,TV_002,1104309,760413,5729018,12.547679872799865,0,5308366,TV,RCTI,Brand_Awareness,450000
2024-04-11,TV_002,1705224,1498497,7810044,13.116182410531838,0,7064023,TV,RCTI,Brand_Awareness,450000
2024-04-12,TV_002,982243,729739,14061110,29.01933126779212,0,15849054,TV,RCTI,Brand_Awareness,450000
2024-04-13,TV_002,2263742,1768091,13685712,31.08014624664909,0,14810997,TV,RCTI,Brand_Awareness,450000
2024-04-14,TV_002,787038,682045,13773809,33.47703932447762,0,17751343,TV,RCTI,Brand_Awareness,450000
2024-04-15,TV_002,1378797,1085713,9493497,20.518416171718027,0,10244999,TV,RCTI,Brand_Awareness,450000
2024-04-16,TV_002,862897,702558,11826172,27.44229061906112,0,13802453,TV,RCTI,Brand_Awareness,450000
2024-04-19,TV_002,714313,594740,10201698,16.710326345244418,0,9279696,TV,RCTI,Brand_Awareness,450000
2024-04-20,TV_002,1065372,681996,11960345,32.88750790499741,0,13904662,TV,RCTI,Brand_Awareness,450000
2024-04-21,TV_002,1866413,1297672,6651984,10.448757242536509,0,6081663,TV,RCTI,Brand_Awareness,450000
2024-04-22,TV_002,570277,389414,10111291,18.947211486436384,0,10564122,TV,RCTI,Brand_Awareness,450000
2024-04-24,TV_002,505729,340885,13393384,0.0,0,15376036,TV,RCTI,Brand_Awareness,450000
2024-04-26,TV_002,1040350,708601,6018923,14.31739558188196,0,6039297,TV,RCTI,Brand_Awareness,450000
2024-04-28,TV_002,2113479,1543146,15467189,31.54613198925404,0,15458656,TV,RCTI,Brand_Awareness,450000
2024-04-30,TV_002,633934,511018,14640784,23.68757324663557,0,14015322,TV,RCTI,Brand_Awareness,450000
2024-05-01,TV_002,1449067,1175421,8876488,14.65896264322375,0,8289248,TV,RCTI,Brand_Awareness,450000
2024-05-02,TV_002,1569569,1255522,6669530,18.749813209341937,0,8066758,TV,RCTI,Brand_Awareness,450000
2024-05-07,TV_002,1672735,1326888,6053649,13.122310453131274,0,7605217,TV,RCTI,Brand_Awareness,450000
2024-05-08,TV_002,1935199,1451632,8600504,20.120219359995357,0,10733971,TV,RCTI,Brand_Awareness,450000
2024-05-09,TV_002,813324,577957,9576996,23.12540579890584,0,9879453,TV,RCTI,Brand_Awareness,450000
2024-05-10,TV_002,1651351,1197149,5523550,14.035674867286811,0,7148027,TV,RCTI,Brand_Awareness,450000
2024-05-13,TV_002,1208422,1044134,11573534,31.17926249379087,0,13870151,TV,RCTI,Brand_Awareness,450000
2024-05-14,TV_002,1411628,972033,11778132,24.171210905862285,0,12542868,TV,RCTI,Brand_Awareness,450000
2024-05-15,TV_002,1607896,1116986,11516397,23.34334283259534,0,11535760,TV,RCTI,Brand_Awareness,450000
2024-05-16,TV_002,1569810,1035705,8951309,16.652242309124542,0,8369062,TV,RCTI,Brand_Awareness,450000
2024-05-18,TV_002,675208,427713,10413431,20.98733343098358,0,11617843,TV,RCTI,Brand_Awareness,450000
2024-05-19,TV_002,2016203,1218609,9211112,24.455707422877445,0,11419857,TV,RCTI,Brand_Awareness,450000
2024-05-20,TV_002,528991,337131,8373455,15.810879486797283,0,9094655,TV,RCTI,Brand_Awareness,450000
2024-05-21,TV_002,1106434,840095,9928645,19.291532725549075,0,10236716,TV,RCTI,Brand_Awareness,450000
2024-05-22,TV_002,1196142,1063430,5099238,10.149604749989413,0,4733773,TV,RCTI,Brand_Awareness,450000
2024-05-23,TV_002,967795,805397,11775422,37.154756640007655,0,15157499,TV,RCTI,Brand_Awareness,450000
2024-05-25,TV_002,791574,478969,17712165,0.0,0,16687009,TV,RCTI,Brand_Awareness,450000
2024-05-28,TV_002,526328,362110,7655828,12.487736909481642,0,6935388,TV,RCTI,Brand_Awareness,450000
2024-05-30,TV_002,1057608,634994,8480955,14.651848987505648,0,8668152,TV,RCTI,Brand_Awareness,450000
2024-05-31,TV_002,1961291,1675175,11464587,21.59062607648898,0,11058295,TV,RCTI,Brand_Awareness,450000
2024-06-01,TV_002,1926017,1606515,16782727,31.013994546504588,0,18141326,TV,RCTI,Brand_Awareness,450000
2024-06-02,TV_002,1097529,680148,10776063,28.626339180802823,0,12993892,TV,RCTI,Brand_Awareness,450000
2024-06-03,TV_002,1226115,1010605,7466036,17.780326966631936,0,8175081,TV,RCTI,Brand_Awareness,450000
2024-06-04,TV_002,1936684,1709738,5578444,12.15807985814822,0,5302554,TV,RCTI,Brand_Awareness,450000
2024-06-07,TV_002,613407,435337,14627683,32.32690025980361,0,14582406,TV,RCTI,Brand_Awareness,450000
2024-06-08,TV_002,817885,643449,8349997,19.959838335048016,0,9216971,TV,RCTI,Brand_Awareness,450000
2024-06-10,TV_002,1716685,1357531,6469627,13.011959493907522,0,7254107,TV,RCTI,Brand_Awareness,450000
2024-06-11,TV_002,889857,626066,11741302,23.340043595398388,0,11333339,TV,RCTI,Brand_Awareness,450000
2024-06-13,TV_002,1835211,1490772,9699882,25.151077431907225,0,10105229,TV,RCTI,Brand_Awareness,450000
2024-06-14,TV_002,511762,403922,6473030,10.206338405799508,0,6114577,TV,RCTI,Brand_Awareness,450000
2024-06-15,TV_002,2227436,1690396,7611298,19.994416993862064,0,8616019,TV,RCTI,Brand_Awareness,450000
2024-06-16,TV_002,1747345,1088371,12007242,26.77368805865124,0,12060596,TV,RCTI,Brand_Awareness,450000
2024-06-17,TV_002,1189497,908743,13069654,28.05833311008688,0,13752644,TV,RCTI,Brand_Awareness,450000
2024-06-18,TV_002,748624,549237,5438999,9.801243647765771,0,5086096,TV,RCTI,Brand_Awareness,450000
2024-06-19,TV_002,1765474,1578965,5499790,10.398791564901964,0,5885247,TV,RCTI,Brand_Awareness,450000
2024-06-22,TV_002,914696,809899,17527523,38.75428529661488,0,19037244,TV,RCTI,Brand_Awareness,450000
2024-06-26,TV_002,1155493,899053,7595417,16.927741015164266,0,9032846,TV,RCTI,Brand_Awareness,450000
2024-06-27,TV_002,1971766,1295514,11223432,17.611128751210256,0,10387938,TV,RCTI,Brand_Awareness,450000
2024-07-02,TV_002,1635965,1060925,14773079,30.174581858026848,0,17069386,TV,RCTI,Brand_Awareness,450000
2024-07-03,TV_002,871010,690001,12183311,33.35464550182699,0,14061653,TV,RCTI,Brand_Awareness,450000
2024-07-04,TV_002,1347627,1120536,6626997,12.547220778229876,0,6118463,TV,RCTI,Brand_Awareness,450000
2024-07-05,TV_002,513557,363141,5121031,14.681242855534729,0,6228160,TV,RCTI,Brand_Awareness,450000
2024-07-07,TV_002,958080,667304,13612364,30.02373799052956,0,13883040,TV,RCTI,Brand_Awareness,450000
2024-07-10,TV_002,543754,404698,9287020,15.23890404116639,0,8378604,TV,RCTI,Brand_Awareness,450000
2024-07-11,TV_002,933327,671389,6185026,14.839843490187947,0,7796502,TV,RCTI,Brand_Awareness,450000
2024-07-14,TV_002,1216224,872929,15132095,27.283347198330663,0,16204868,TV,RCTI,Brand_Awareness,450000
2024-07-18,TV_002,1681323,1135398,8571211,15.805440158544013,0,9303281,TV,RCTI,Brand_Awareness,450000
2024-07-19,TV_002,1484946,998061,8585784,20.16757844095327,0,10821830,TV,RCTI,Brand_Awareness,450000
2024-07-20,TV_002,750611,564300,17018869,51.11747849718336,0,21387722,TV,RCTI,Brand_Awareness,450000
2024-07-21,TV_002,637132,415771,6467159,13.696167927049682,0,6683454,TV,RCTI,Brand_Awareness,450000
2024-07-23,TV_002,1372433,1003227,14504591,29.22813906341773,0,16911751,TV,RCTI,Brand_Awareness,450000
2024-07-24,TV_002,1638164,1121731,10166983,26.25493187130306,0,10668370,TV,RCTI,Brand_Awareness,450000
2024-07-25,TV_002,1919684,1665839,13940943,36.03488140190494,0,16584540,TV,RCTI,Brand_Awareness,450000
2024-07-26,TV_002,1214503,909981,12803655,22.805435755671432,0,12646926,TV,RCTI,Brand_Awareness,450000
2024-07-27,TV_002,896084,626783,13093563,0.0,0,15478597,TV,RCTI,Brand_Awareness,450000
2024-07-29,TV_002,603511,532439,5711582,14.250564980489012,0,7090288,TV,RCTI,Brand_Awareness,450000
2024-07-30,TV_002,1716317,1460153,9094120,20.428011068414555,0,10847577,TV,RCTI,Brand_Awareness,450000
2024-07-31,TV_002,1656684,1319375,11936180,27.77368259321916,0,14382054,TV,RCTI,Brand_Awareness,450000
2024-08-01,TV_002,1308641,896081,13758830,23.633387824070013,0,13721087,TV,RCTI,Brand_Awareness,450000
2024-08-02,TV_002,691800,573961,5375710,13.27270515296349,0,5607215,TV,RCTI,Brand_Awareness,450000
2024-08-03,TV_002,1476330,909995,10998789,29.567224031650007,0,12849521,TV,RCTI,Brand_Awareness,450000
2024-08-05,TV_002,955913,639625,8041987,0.0,0,10206987,TV,RCTI,Brand_Awareness,450000
2024-08-06,TV_002,1950268,1301390,12293447,28.785748134779197,0,15775709,TV,RCTI,Brand_Awareness,450000
2024-08-07,TV_002,1772638,1288333,12418963,24.51775207454268,0,13239809,TV,RCTI,Brand_Awareness,450000
2024-08-08,TV_002,1568931,1325800,8252951,18.727714415880936,0,7969516,TV,RCTI,Brand_Awareness,450000
2024-08-09,TV_002,1852910,1560165,8709410,18.865140162650853,0,11211097,TV,RCTI,Brand_Awareness,450000
2024-08-12,TV_002,1491521,930018,10906378,19.272326678199622,0,11208908,TV,RCTI,Brand_Awareness,450000
2024-08-13,TV_002,750981,626461,12093208,26.938226405338504,0,15587257,TV,RCTI,Brand_Awareness,450000
2024-08-14,TV_002,563633,383044,14522217,42.67172544936053,0,17483162,TV,RCTI,Brand_Awareness,450000
2024-08-15,TV_002,1571636,1300845,7965599,15.367782076775702,0,9085743,TV,RCTI,Brand_Awareness,450000
2024-08-16,TV_002,1263335,897959,10138544,21.59378221846996,0,9330766,TV,RCTI,Brand_Awareness,450000
2024-08-19,TV_002,1192574,1045050,12143266,27.00516115776628,0,15200908,TV,RCTI,Brand_Awareness,450000
2024-08-20,TV_002,1792536,1222906,12289810,0.0,0,14099283,TV,RCTI,Brand_Awareness,450000
2024-08-22,TV_002,1003415,896609,8453419,15.628074021188462,0,8361873,TV,RCTI,Brand_Awareness,450000
2024-08-26,TV_002,1244388,888686,14470906,25.874221430080414,0,14881322,TV,RCTI,Brand_Awareness,450000
2024-08-27,TV_002,1601665,1145682,12862056,26.230905459295226,0,13161851,TV,RCTI,Brand_Awareness,450000
2024-08-28,TV_002,517126,419446,13389973,34.32640581551389,0,16945277,TV,RCTI,Brand_Awareness,450000
2024-08-30,TV_002,1557306,1316139,7349734,15.159341774842945,0,9091813,TV,RCTI,Brand_Awareness,450000
2024-08-31,TV_002,664128,499051,17604423,39.323640514911176,0,17607671,TV,RCTI,Brand_Awareness,450000
2024-09-03,TV_002,1329060,955549,13000034,20.75819148223877,0,12101955,TV,RCTI,Brand_Awareness,450000
2024-09-04,TV_002,735909,509938,13652957,27.672493706331263,0,14932751,TV,RCTI,Brand_Awareness,450000
2024-09-05,TV_002,1509054,1266103,13714140,27.24254590792172,0,13282259,TV,RCTI,Brand_Awareness,450000
2024-09-06,TV_002,1357618,1153771,11248740,24.46989452209781,0,11274940,TV,RCTI,Brand_Awareness,450000
2024-09-08,TV_002,664416,508051,14088239,26.51322821523372,0,12772834,TV,RCTI,Brand_Awareness,450000
2024-09-09,TV_002,1029437,809537,8067765,20.098860161833148,0,10381982,TV,RCTI,Brand_Awareness,450000
2024-09-10,TV_002,1106791,686770,12326990,21.45752852360509,0,12059198,TV,RCTI,Brand_Awareness,450000
2024-09-12,TV_002,1528165,1069313,9327668,16.40182483132236,0,9057892,TV,RCTI,Brand_Awareness,450000
2024-09-13,TV_002,1916672,1519002,8739210,20.4006731429846,0,11346598,TV,RCTI,Brand_Awareness,450000
2024-09-14,TV_002,918261,666198,13587385,28.51390633259293,0,13981662,TV,RCTI,Brand_Awareness,450000
2024-09-16,TV_002,914478,667208,7778527,18.705411694517068,0,9452587,TV,RCTI,Brand_Awareness,450000
2024-09-18,TV_002,769047,685376,10187009,22.929222820280398,0,11569623,TV,RCTI,Brand_Awareness,450000
2024-09-19,TV_002,1606827,1303725,9036010,15.216925907313044,0,8672205,TV,RCTI,Brand_Awareness,450000
2024-09-20,TV_002,1096418,744778,8465241,16.05743242117637,0,9024553,TV,RCTI,Brand_Awareness,450000
2024-09-21,TV_002,1038220,712467,11796476,33.82776543363702,0,15142236,TV,RCTI,Brand_Awareness,450000
2024-09-22,TV_002,1616274,1007090,17622447,36.868390359926266,0,18741795,TV,RCTI,Brand_Awareness,450000
2024-09-23,TV_002,945936,593688,14514232,30.388115115202147,0,15952570,TV,RCTI,Brand_Awareness,450000
2024-09-24,TV_002,1472757,1001799,11236487,24.85156256759846,0,13452264,TV,RCTI,Brand_Awareness,450000
2024-09-25,TV_002,876339,703532,14650153,38.02909717171751,0,15680683,TV,RCTI,Brand_Awareness,450000
2024-09-27,TV_002,906644,706548,8129073,0.0,0,7763619,TV,RCTI,Brand_Awareness,450000
2024-09-30,TV_002,1917104,1573867,6548286,0.0,0,6873071,TV,RCTI,Brand_Awareness,450000
2024-10-02,TV_002,1551709,1247626,10875858,23.30846483613596,0,13967025,TV,RCTI,Brand_Awareness,450000
2024-10-03,TV_002,1374389,928991,5153948,8.813131303823786,0,5131179,TV,RCTI,Brand_Awareness,450000
2024-10-04,TV_002,1098552,935901,14575810,35.569301646756266,0,18100292,TV,RCTI,Brand_Awareness,450000
2024-10-05,TV_002,2260336,1425296,14069525,22.71663343012136,0,13160289,TV,RCTI,Brand_Awareness,450000
2024-10-06,TV_002,734778,605836,11202993,25.834438434814583,0,12029313,TV,RCTI,Brand_Awareness,450000
2024-10-08,TV_002,1151604,940900,7587116,16.981257111294408,0,9277488,TV,RCTI,Brand_Awareness,450000
2024-10-09,TV_002,1419937,1123605,10894539,23.89821937660334,0,10813967,TV,RCTI,Brand_Awareness,450000
2024-10-10,TV_002,637087,420338,12140527,35.02650865392028,0,14824165,TV,RCTI,Brand_Awareness,450000
2024-10-13,TV_002,944851,643672,8980515,22.032046797209457,0,10526852,TV,RCTI,Brand_Awareness,450000
2024-10-14,TV_002,1188410,974282,5625262,11.609620750216962,0,6446133,TV,RCTI,Brand_Awareness,450000
2024-10-15,TV_002,621723,550503,11728716,23.35404596843266,0,11869912,TV,RCTI,Brand_Awareness,450000
2024-10-20,TV_002,1638951,1348635,8403384,18.263128589596207,0,10393356,TV,RCTI,Brand_Awareness,450000
2024-10-22,TV_002,1056669,925885,5684587,13.239393960554091,0,5481352,TV,RCTI,Brand_Awareness,450000
2024-10-23,TV_002,903280,641811,10383319,18.13910440871341,0,9724717,TV,RCTI,Brand_Awareness,450000
2024-10-25,TV_002,1181518,932305,12873870,25.635199772206573,0,14748240,TV,RCTI,Brand_Awareness,450000
2024-10-26,TV_002,1312612,961834,14465529,44.77262423129877,0,18239698,TV,RCTI,Brand_Awareness,450000
2024-10-27,TV_002,685410,580832,17235367,0.0,0,18353635,TV,RCTI,Brand_Awareness,450000
2024-10-28,TV_002,532869,367847,9439194,23.051339136449144,0,10637724,TV,RCTI,Brand_Awareness,450000
2024-10-29,TV_002,1236643,1085937,5561760,11.963365933514815,0,6191984,TV,RCTI,Brand_Awareness,450000
2024-10-30,TV_002,1114506,887762,12644407,31.261799698815597,0,15244962,TV,RCTI,Brand_Awareness,450000
2024-10-31,TV_002,740693,460080,6594922,17.372592200248235,0,7644632,TV,RCTI,Brand_Awareness,450000
2024-11-01,TV_002,1822535,1538653,11642193,21.464579941565606,0,11927363,TV,RCTI,Brand_Awareness,450000
2024-11-02,TV_002,1073848,744114,7325182,15.718176509531997,0,6975797,TV,RCTI,Brand_Awareness,450000
2024-11-03,TV_002,1498830,1059771,12180067,25.951630854366247,0,13953231,TV,RCTI,Brand_Awareness,450000
2024-11-04,TV_002,1683939,1165856,13285555,34.14746592913171,0,16744348,TV,RCTI,Brand_Awareness,450000
2024-11-07,TV_002,1258451,1110377,8544249,18.34767924705488,0,10932564,TV,RCTI,Brand_Awareness,450000
2024-11-09,TV_002,1529565,1148611,10712768,26.933065565223725,0,13690117,TV,RCTI,Brand_Awareness,450000
2024-11-10,TV_002,1742722,1483706,16305801,32.690007592427264,0,16730357,TV,RCTI,Brand_Awareness,450000
2024-11-13,TV_002,740548,593988,11105467,20.715548221078585,0,11947781,TV,RCTI,Brand_Awareness,450000
2024-11-14,TV_002,844397,536416,11939495,30.00864135393939,0,12051361,TV,RCTI,Brand_Awareness,450000
2024-11-15,TV_002,1578109,1293608,5019921,11.800770971527983,0,6173123,TV,RCTI,Brand_Awareness,450000
2024-11-16,TV_002,719131,435605,7936353,16.568057131133415,0,9715014,TV,RCTI,Brand_Awareness,450000
2024-11-17,TV_002,991651,700384,16690266,44.613651854437606,0,18725492,TV,RCTI,Brand_Awareness,450000
2024-11-18,TV_002,1278836,1000467,7223613,16.75769096731668,0,9347722,TV,RCTI,Brand_Awareness,450000
2024-11-19,TV_002,1086549,728271,5577321,12.580021688134496,0,6127393,TV,RCTI,Brand_Awareness,450000
2024-11-20,TV_002,1424450,1092644,14598628,39.49649688079216,0,16220777,TV,RCTI,Brand_Awareness,450000
2024-11-21,TV_002,1311357,1060795,9289443,16.97118252644146,0,9936174,TV,RCTI,Brand_Awareness,450000
2024-11-23,TV_002,1285627,1107128,12001353,27.436570399647017,0,12193100,TV,RCTI,Brand_Awareness,450000
2024-11-24,TV_002,774055,605072,12390048,33.288822368568376,0,14977716,TV,RCTI,Brand_Awareness,450000
2024-11-25,TV_002,714262,576854,8372065,21.42561925154536,0,9868710,TV,RCTI,Brand_Awareness,450000
2024-11-26,TV_002,1843512,1219105,8918593,19.87222501298609,0,10648576,TV,RCTI,Brand_Awareness,450000
2024-11-27,TV_002,527186,441690,9192716,21.90532845583496,0,11739671,TV,RCTI,Brand_Awareness,450000
2024-11-28,TV_002,1341017,1057429,9742550,20.706029574800077,0,9510883,TV,RCTI,Brand_Awareness,450000
2024-11-29,TV_002,514968,420746,7532723,12.95045684679281,0,7697177,TV,RCTI,Brand_Awareness,450000
2024-11-30,TV_002,1991894,1699082,16033412,38.29102791424784,0,19306705,TV,RCTI,Brand_Awareness,450000
2024-12-01,TV_002,1940437,1426975,10003540,27.995682364765983,0,11217917,TV,RCTI,Brand_Awareness,450000
2024-12-02,TV_002,1823839,1349446,13549740,34.074544814761154,0,15440868,TV,RCTI,Brand_Awareness,450000
2024-12-03,TV_002,1705306,1484524,8878260,17.08095467290806,0,8962813,TV,RCTI,Brand_Awareness,450000
2024-12-04,TV_002,1816025,1301766,5669736,13.902796327558466,0,6736390,TV,RCTI,Brand_Awareness,450000
2024-12-05,TV_002,599847,476575,14680658,35.81886213777644,0,17952866,TV,RCTI,Brand_Awareness,450000
2024-12-06,TV_002,1705721,1245248,8754689,23.12762825222439,0,10954408,TV,RCTI,Brand_Awareness,450000
2024-12-08,TV_002,954692,673206,9853945,24.583002948680207,0,10855888,TV,RCTI,Brand_Awareness,450000
2024-12-09,TV_002,1054361,779459,5687136,13.430543030473164,0,5767491,TV,RCTI,Brand_Awareness,450000
2024-12-11,TV_002,512545,340996,12087656,22.01218991863408,0,12047512,TV,RCTI,Brand_Awareness,450000
2024-12-12,TV_002,507970,427379,9839893,26.97533066445313,0,12247600,TV,RCTI,Brand_Awareness,450000
2024-12-14,TV_002,1897238,1470576,6797559,12.856944191291175,0,6744141,TV,RCTI,Brand_Awareness,450000
2024-12-18,TV_002,1506736,1184508,6403245,9.82783558191132,0,5867661,TV,RCTI,Brand_Awareness,450000
2024-12-20,TV_002,1835614,1514369,6949751,15.553682376521314,0,8372120,TV,RCTI,Brand_Awareness,450000
2024-12-23,TV_002,1833691,1418621,11541327,27.035631817757505,0,14978774,TV,RCTI,Brand_Awareness,450000
2024-12-24,TV_002,1210881,986770,6564767,16.09037143346857,0,7520391,TV,RCTI,Brand_Awareness,450000
2024-12-25,TV_002,970740,652774,7022541,17.231508922452427,0,8848794,TV,RCTI,Brand_Awareness,450000
2024-12-26,TV_002,1861757,1400261,9248508,26.04955119941378,0,11688955,TV,RCTI,Brand_Awareness,450000
2024-12-27,TV_002,1544234,1103879,5769716,11.373413564097138,0,6304490,TV,RCTI,Brand_Awareness,450000
2024-12-29,TV_002,1044106,843333,15554897,38.30774522925247,0,18410649,TV,RCTI,Brand_Awareness,450000
2024-12-30,TV_002,1454561,1014343,14390684,0.0,0,13568235,TV,RCTI,Brand_Awareness,450000
2024-12-31,TV_002,1541961,1026352,6909265,14.39296368098007,0,7691319,TV,RCTI,Brand_Awareness,450000
2025-01-01,TV_002,1045067,882540,5352445,11.793279606532948,0,6127175,TV,RCTI,Brand_Awareness,450000
2025-01-04,TV_002,1246480,885629,4942433,9.856131186106872,0,4738990,TV,RCTI,Brand_Awareness,450000
2025-01-05,TV_002,715938,436796,4461652,13.296471739660456,0,5363147,TV,RCTI,Brand_Awareness,450000
2025-01-07,TV_002,390928,312763,7401360,11.843585127915675,0,7096269,TV,RCTI,Brand_Awareness,450000
2025-01-08,TV_002,1282524,894672,9785434,23.696216002296158,0,11678112,TV,RCTI,Brand_Awareness,450000
2025-01-13,TV_002,420618,264348,7536916,15.251676917447556,0,8681928,TV,RCTI,Brand_Awareness,450000
2025-01-15,TV_002,1196998,1026314,8737287,23.2445786312666,0,10807341,TV,RCTI,Brand_Awareness,450000
2025-01-17,TV_002,781751,499557,3782455,7.86095139667499,0,4147524,TV,RCTI,Brand_Awareness,450000
2025-01-18,TV_002,1348863,1038428,7227585,11.393663315938367,0,6712682,TV,RCTI,Brand_Awareness,450000
2025-01-19,TV_002,682661,412542,9696472,21.94402492012275,0,10405252,TV,RCTI,Brand_Awareness,450000
2025-01-21,TV_002,390884,332696,8836118,26.338750091291136,0,11158604,TV,RCTI,Brand_Awareness,450000
2025-01-22,TV_002,1005844,864352,7443767,12.693265302048538,0,6816289,TV,RCTI,Brand_Awareness,450000
2025-01-23,TV_002,1390213,1149732,7566652,14.424543282262263,0,7975260,TV,RCTI,Brand_Awareness,450000
2025-01-24,TV_002,758691,507308,8451779,16.441126740958286,0,7838330,TV,RCTI,Brand_Awareness,450000
2025-01-25,TV_002,1524435,1071025,11996729,21.76646367806419,0,11926309,TV,RCTI,Brand_Awareness,450000
2025-01-26,TV_002,1604724,1435161,5977741,12.048991589502236,0,5923152,TV,RCTI,Brand_Awareness,450000
2025-01-27,TV_002,1100855,856407,9130898,19.223227593729423,0,11208643,TV,RCTI,Brand_Awareness,450000
2025-01-28,TV_002,1058525,850270,6683350,16.356605115250744,0,7946785,TV,RCTI,Brand_Awareness,450000
2025-01-29,TV_002,525724,394350,10091843,21.176447066898067,0,11391615,TV,RCTI,Brand_Awareness,450000
2025-01-30,TV_002,1031070,703795,8379950,18.131285057760355,0,10474711,TV,RCTI,Brand_Awareness,450000
2025-01-31,TV_002,979267,640251,7951582,17.998107141570273,0,10117495,TV,RCTI,Brand_Awareness,450000
2025-02-02,TV_002,1413620,920151,9809188,17.113337660190677,0,9404256,TV,RCTI,Brand_Awareness,450000
2025-02-03,TV_002,990182,801940,8953718,19.069299367547195,0,10975798,TV,RCTI,Brand_Awareness,450000
2025-02-07,TV_002,771981,498782,6919469,17.510281301835303,0,8787218,TV,RCTI,Brand_Awareness,450000
2025-02-08,TV_002,1514978,1174043,6526905,18.871128201162392,0,7584505,TV,RCTI,Brand_Awareness,450000
2025-02-09,TV_002,465277,283597,7181367,16.392898294204947,0,8108577,TV,RCTI,Brand_Awareness,450000
2025-02-10,TV_002,987189,853219,4091957,9.059913901134609,0,5257847,TV,RCTI,Brand_Awareness,450000
2025-02-12,TV_002,1256146,1087606,4978622,14.752465597176323,0,6069147,TV,RCTI,Brand_Awareness,450000
